,tweet_id,sentiment,tweet
4655,1.24E+18,1,good morning sir why this is not applying in our jharkhand bcz this is 2nd stage of corona virus many schools calling to the teachers plzzz think about it sir it s kindly rqst 
4656,1.24E+18,0,  not every cough or sneeze is corona but anxious bengalureans are landing up at the clinic in droves mental health professi 
4657,1.24E+18,0,  corona originated in wuhan nov 17th announced on 31 dec in this period 5 million chinese traveled globally impacting na 
4658,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
4659,1.24E+18,0,it s korona virus not corona kanikakacoronacrime 
4660,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4661,1.24E+18,0,  let s follow prime minister s advice and achieve corona free india janasena chief 
4662,1.24E+18,0,when corona is everywhere meme 
4663,1.24E+18,0,  leading epidemiologist dr ramanan laxminarayan director center for disease dynamics projects if mathematical models appl 
4664,1.24E+18,0,modi ji has shown the world how to take on the curse of corona the secret lies not in taali and thali the secret is fudging and hiding data and behaving like an ostrich and hoping it will pass without much damage corona 
4665,1.24E+18,0,  being a cancer patient i am scared of covid 19 if you catch corona you may recover but people like us who are immunodefici 
4666,1.24E+18,0, modi ji bankers are at high risk you must release orders to close all banks especially psu as the poor gentry of country and the middle class can t afford to operate accounts in private sectors even in cash corona can survive for 36 hours 
4667,1.24E+18,0,  are they trying to develop resistance to corona or actually hoping to meet 72s at the edge of this world 
4668,1.24E+18,0,  meme from the future coronavirusupdate coronavirus coronavirusoutbreakindia indiafightscorona staysafestayhome so 
4669,1.24E+18,1,  dil ki baat bolu only god can help india now clearly bjp government is indirectly accepting it can not fight the 
4670,1.24E+18,0,  leading epidemiologist dr ramanan laxminarayan director center for disease dynamics projects if mathematical models appl 
4671,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4672,1.24E+18,0, i want to talk to your human assistant please give me there number or stop corona calle une on my number
4673,1.24E+18,0, corona from quran i wonder what their brains are made up of 
4674,1.24E+18,0,  thank u ritesh we appreciate ur desire to suppo  effo s to contain corona 
4675,1.24E+18,1,  as a citizen i fully endorse janata curfew appeal of pm modi and will observe the same as parent of a young doctor o 
4676,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4677,1.24E+18,0,  thank u ritesh we appreciate ur desire to suppo  effo s to contain corona 
4678,1.24E+18,0,resolve and restrain 
4679,1.24E+18,1,corona effect 1 husband wife fight can increase 2 divorce lawyers can be rich in coming years 3 condom sale will be increased 4 many new children will be in que to admission 5 gynaecologist wld be busy in coming months savdhan rahe chup rahe use contraceptives 
4680,1.24E+18,0,  are they trying to develop resistance to corona or actually hoping to meet 72s at the edge of this world 
4681,1.24E+18,0,lets suppo  our government and pledge to obey and abide by jantacurfew 22 march 2020 7 am to 9 pm we all have this oppo unity to contribute in the fight against corona lets do it together 
4682,1.24E+18,0,  you ve been getting a lot of corona related material on wa twitter and facebook and it surely is a serious shit 
4683,1.24E+18,0,  3rd day of tweeting about this to supply just sta ed and th 
4684,1.24E+18,0,  so now they have sta ed corona jihad 
4685,1.24E+18,1,  positive case of corona virus repo ed in vadodara jayanti ravi principal secretary health amp family welfare govt of gu 
4686,1.24E+18,0, corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4687,1.24E+18,0,shame 
4688,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4689,1.24E+18,0,  corona holidays be likes vijaydeverakonda 
4690,1.24E+18,0, yes its true person who are coming from abroad are spereading this corona 
4691,1.24E+18,0,  sorry sir as my mp chennai central i like all your constituents expect you to worry about our safety health a 
4692,1.24E+18,0,people in nagpur gathered on streets to exercise after all the gyms in the state are shut down maharashtra has the highest number of corona virus patients nagpur people are risking their lives nagpurpolice nagpur 
4693,1.24E+18,0,i cordially request that the honorable prime minister of india mr accept the curfew on 22 march 2020 for the prevention of corona disease everyone should be in control yourself indiavscorona
4694,1.24E+18,1,  this lady from mohali was tested positive for corona these confirmed cases of corona virus not cooperating with health c 
4695,1.24E+18,0, coronavirus shall call for a worldwide lockdown for 36 hrs to stop spread of corona covid2019
4696,1.24E+18,1, you must declare lockdiwn in india to control spreading corona as many offices are still functioning raghu 9910066334
4697,1.24E+18,1,  that son of a top official in west bengal amp kanika kapoor both dodged mandatory corona screening this is all you need to know 
4698,1.24E+18,1,more gurgaon folks are wearing masks during corona outbreak than ever for december pollution and then they take it off to say bhaiya 2 peti hoegaarden bhi de do stock karna hai heh heh heh max footfall in thekas currently 
4699,1.24E+18,0,  are they trying to develop resistance to corona or actually hoping to meet 72s at the edge of this world 
4700,1.24E+18,1,  police in basavanagudi bengaluru on a unique initiative teaching public how to wash hands how to sneeze how to protect p 
4701,1.24E+18,1, try whatever you can to keep corona at bay please don t make fun unless you have any other alternative do u have any 
4702,1.24E+18,0,  a muslim activist in india claims coronavirusoutbreakindia will not harm muslims as the word corona comes from the quran 
4703,1.24E+18,0,  now spitting on roads of mumbai nashik amp nagpur wl cost u 1000rs previously it was 200rs corona jo sikha ke jaay 
4704,1.24E+18,0,  if corona happened during upa under manmohan singh amp sonia gandhi rs 5000 cr lab scam rs 7000 cr mask scam rs 15 
4705,1.24E+18,0,  not a hospital this is cochin international airpo  a section of the solar carpo  is being utilised for the parking of a 
4706,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4707,1.24E+18,1, you must declare lockdiwn in india to control spreading corona as many offices are still functioning raghu 9910066334 
4708,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4709,1.24E+18,0,  big round of applause for all the government hospitals doctors staffs they are handling corona very professionally 
4710,1.24E+18,0,  today madurai airpo  plane load of corona fidayeens arrived amp refused to co operate for screening procedure daily it is happ 
4711,1.24E+18,0,thanks to corona kamalnath stepping down as mp cm without even a floo est goes unnoticed thank you corona rahulgandhi 
4712,1.24E+18,1,  that son of a top official in west bengal amp kanika kapoor both dodged mandatory corona screening this is all you need to know 
4713,1.24E+18,0,  corona has proven that india s bigger problem is not illiteracy it is stupidity of literate people
4714,1.24E+18,0,for such idiots 
4715,1.24E+18,0,  from aids to corona nuisances that devastated humanity are outcome of my life my choice trash that crosses maryada to 
4716,1.24E+18,0,  shaheen bagh is still on mosques are open muiiahs are saying corona won t harm if you read qalma tiktokiye are m 
4717,1.24E+18,0, sir what about the new sta ups corona effect is about to shut down their business like mine how govt can help 
4718,1.24E+18,0,  i m laughing and crying just saw an interview with a tawainese doctor that when asked why taiwan responded well to coro 
